order_id,order_date,month,quarter,day_of_week,customer_id,gender,age_group,city,region,channel,payment_method,category,quantity,unit_price,gross_value,discount_pct,discount_amount,net_value,shipping_fee,free_shipping,total_paid,delivery_days,returned,rating,campaign,profit
DH2023006665,2023-12-17,12,Q4,Sunday,KH02863,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,1,272423,272423,0.05,13621,258802,20000,False,278802,2,True,1,,-64700
DH2023001325,2023-12-17,12,Q4,Sunday,KH00679,Nữ,25-34,Đà Nẵng,Miền Trung,Web,Ví điện tử,Nhà cửa & Bếp,1,476221,476221,0.0,0,476221,25000,False,501221,3,False,5,,141677
DH2023003488,2023-12-17,12,Q4,Sunday,KH00037,Nữ,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Làm đẹp & Sức khỏe,1,298088,298088,0.0,0,298088,20000,False,318088,3,False,5,,123082
DH2023001131,2023-12-17,12,Q4,Sunday,KH01579,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Sách & Văn phòng,2,78487,156974,0.1,15697,141277,20000,False,161277,3,False,3,,22383
DH2023005214,2023-12-18,12,Q4,Monday,KH03050,Nữ,35-44,Vũng Tàu,Miền Nam,Web,Thẻ ngân hàng,Thời trang,1,395975,395975,0.15,59396,336579,20000,False,356579,2,True,1,,-84144
DH2023003226,2023-12-18,12,Q4,Monday,KH00803,Nữ,18-24,Đà Nẵng,Miền Trung,App,Ví điện tử,Nhà cửa & Bếp,1,449386,449386,0.0,0,449386,30000,False,479386,3,False,4,,127285
DH2023006952,2023-12-18,12,Q4,Monday,KH04375,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Đồ chơi & Trẻ em,2,109719,219438,0.0,0,219438,35000,False,254438,4,False,5,,52775
DH2023003801,2023-12-18,12,Q4,Monday,KH01124,Nam,25-34,Hồ Chí Minh,Miền Nam,Web,COD,Làm đẹp & Sức khỏe,2,269340,538680,0.0,0,538680,0,True,538680,2,False,5,,258566
DH2023003306,2023-12-18,12,Q4,Monday,KH02324,Nữ,35-44,Hà Nội,Miền Bắc,App,COD,Điện tử,1,4266935,4266935,0.0,0,4266935,0,True,4266935,2,False,4,,512032
DH2023005850,2023-12-18,12,Q4,Monday,KH04494,Nữ,25-34,Hà Nội,Miền Bắc,App,COD,Thời trang,3,423294,1269882,0.0,0,1269882,0,True,1269882,2,False,4,,533350
DH2023000618,2023-12-18,12,Q4,Monday,KH01402,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Thực phẩm,1,238992,238992,0.0,0,238992,25000,False,263992,2,False,4,,34748
DH2023004788,2023-12-18,12,Q4,Monday,KH03910,Nam,35-44,Cần Thơ,Miền Nam,App,Trả góp,Nhà cửa & Bếp,2,506928,1013856,0.0,0,1013856,0,True,1013856,2,False,5,,354849
DH2023003364,2023-12-18,12,Q4,Monday,KH03790,Nam,18-24,Nha Trang,Miền Trung,App,Trả góp,Điện tử,1,3199301,3199301,0.0,0,3199301,0,True,3199301,3,False,5,,383916
DH2023005580,2023-12-18,12,Q4,Monday,KH00798,Nam,18-24,Hà Nội,Miền Bắc,Web,Ví điện tử,Điện tử,2,2294104,4588208,0.0,0,4588208,0,True,4588208,2,False,3,,550584
DH2023001097,2023-12-18,12,Q4,Monday,KH01658,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thể thao,1,468119,468119,0.0,0,468119,20000,False,488119,1,False,5,,157885
DH2023003330,2023-12-18,12,Q4,Monday,KH03718,Nữ,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,1,569829,569829,0.0,0,569829,0,True,569829,2,False,5,,239328
DH2023003766,2023-12-18,12,Q4,Monday,KH01431,Nữ,18-24,Hồ Chí Minh,Miền Nam,Web,COD,Điện tử,1,3352826,3352826,0.0,0,3352826,0,True,3352826,3,False,5,,402339
DH2023001710,2023-12-18,12,Q4,Monday,KH02659,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Thực phẩm,1,182475,182475,0.0,0,182475,25000,False,207475,2,False,5,,20618
DH2023007283,2023-12-18,12,Q4,Monday,KH02480,Nam,55+,Cần Thơ,Miền Nam,App,Ví điện tử,Thời trang,1,348179,348179,0.05,17408,330771,15000,False,345771,2,False,3,,123923
DH2023001989,2023-12-18,12,Q4,Monday,KH04400,Nam,25-34,Vũng Tàu,Miền Nam,App,COD,Thực phẩm,1,216197,216197,0.1,21619,194578,15000,False,209578,2,False,5,,33644
DH2023005343,2023-12-18,12,Q4,Monday,KH00144,Nam,25-34,Huế,Miền Trung,App,Ví điện tử,Nhà cửa & Bếp,1,671034,671034,0.15,100655,570379,0,True,570379,3,False,5,,199632
DH2023001417,2023-12-18,12,Q4,Monday,KH03220,Nam,25-34,Đà Nẵng,Miền Trung,Web,Ví điện tử,Thể thao,1,409309,409309,0.0,0,409309,30000,False,439309,3,False,5,,125537
DH2023001489,2023-12-18,12,Q4,Monday,KH05183,Nữ,35-44,Hồ Chí Minh,Miền Nam,Zalo Shop,Thẻ ngân hàng,Thời trang,1,293874,293874,0.1,29387,264487,15000,False,279487,2,False,4,,96084
DH2023002496,2023-12-18,12,Q4,Monday,KH00822,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,1,358057,358057,0.0,0,358057,20000,False,378057,1,False,5,,130383
DH2023005972,2023-12-18,12,Q4,Monday,KH01738,Nam,35-44,Bình Dương,Miền Nam,App,Thẻ ngân hàng,Nhà cửa & Bếp,3,612432,1837296,0.0,0,1837296,0,True,1837296,3,False,5,,643053
DH2023003234,2023-12-18,12,Q4,Monday,KH03456,Nam,35-44,Hải Phòng,Miền Bắc,App,Ví điện tử,Thể thao,1,351632,351632,0.05,17581,334051,20000,False,354051,2,False,5,,106939
DH2023003473,2023-12-18,12,Q4,Monday,KH00514,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Nhà cửa & Bếp,1,577659,577659,0.0,0,577659,0,True,577659,1,False,5,,202180
DH2023005750,2023-12-18,12,Q4,Monday,KH02980,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,285027,285027,0.0,0,285027,20000,False,305027,2,False,5,,116812
DH2023000051,2023-12-18,12,Q4,Monday,KH02422,Nữ,55+,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thực phẩm,1,285963,285963,0.0,0,285963,25000,False,310963,2,False,4,,46490
DH2023006093,2023-12-19,12,Q4,Tuesday,KH05011,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Làm đẹp & Sức khỏe,1,411699,411699,0.15,61754,349945,25000,False,374945,3,False,4,,142973
DH2023004530,2023-12-19,12,Q4,Tuesday,KH01972,Nam,45-54,Đà Nẵng,Miền Trung,App,Ví điện tử,Thể thao,2,558335,1116670,0.05,55833,1060837,0,True,1060837,3,False,5,,403118
DH2023004328,2023-12-19,12,Q4,Tuesday,KH04414,Nam,18-24,Hồ Chí Minh,Miền Nam,App,QR Code,Thực phẩm,1,203854,203854,0.0,0,203854,15000,False,218854,1,False,5,,35963
DH2023005152,2023-12-19,12,Q4,Tuesday,KH04122,Nam,18-24,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Nhà cửa & Bếp,1,371008,371008,0.0,0,371008,20000,False,391008,2,False,4,,109852
DH2023006285,2023-12-19,12,Q4,Tuesday,KH02704,Nữ,25-34,Hải Phòng,Miền Bắc,App,COD,Thực phẩm,1,200488,200488,0.05,10024,190464,25000,False,215464,2,False,4,,22616
DH2023005185,2023-12-19,12,Q4,Tuesday,KH02838,Nữ,18-24,Cần Thơ,Miền Nam,Zalo Shop,Ví điện tử,Thể thao,1,415819,415819,0.0,0,415819,15000,False,430819,1,False,4,,143011
DH2023006266,2023-12-19,12,Q4,Tuesday,KH04569,Nữ,45-54,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,2,211331,422662,0.15,63399,359263,30000,False,389263,3,False,4,,142446
DH2023004288,2023-12-19,12,Q4,Tuesday,KH01813,Nam,35-44,Biên Hòa,Miền Nam,Web,Ví điện tử,Sách & Văn phòng,1,120332,120332,0.0,0,120332,15000,False,135332,3,False,5,,21099
DH2023002382,2023-12-19,12,Q4,Tuesday,KH02424,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Trả góp,Thời trang,1,430827,430827,0.15,64624,366203,15000,False,381203,2,False,4,,138805
DH2023003399,2023-12-19,12,Q4,Tuesday,KH00417,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,193742,193742,0.05,9687,184055,20000,False,204055,2,False,5,,68346
DH2023001602,2023-12-19,12,Q4,Tuesday,KH03305,Nữ,25-34,Bình Dương,Miền Nam,App,Ví điện tử,Thể thao,1,465174,465174,0.1,46517,418657,15000,False,433657,2,False,5,,144089
DH2023005994,2023-12-19,12,Q4,Tuesday,KH03628,Nam,25-34,Đà Nẵng,Miền Trung,App,Ví điện tử,Nhà cửa & Bếp,1,545560,545560,0.0,0,545560,0,True,545560,3,False,4,,190946
DH2023006565,2023-12-19,12,Q4,Tuesday,KH02168,Nữ,25-34,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,2,309250,618500,0.0,0,618500,0,True,618500,3,False,5,,296880
DH2023002734,2023-12-19,12,Q4,Tuesday,KH03976,Nữ,35-44,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Sách & Văn phòng,2,121570,243140,0.0,0,243140,20000,False,263140,1,False,5,,52942
DH2023005350,2023-12-19,12,Q4,Tuesday,KH02130,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Thời trang,2,258979,517958,0.1,51795,466163,20000,False,486163,2,False,5,,175788
DH2023006491,2023-12-19,12,Q4,Tuesday,KH04973,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Điện tử,1,875319,875319,0.0,0,875319,0,True,875319,2,False,5,,105038
DH2023005683,2023-12-19,12,Q4,Tuesday,KH00635,Nam,25-34,Hải Phòng,Miền Bắc,App,Ví điện tử,Thời trang,3,317693,953079,0.1,95307,857772,0,True,857772,3,False,4,,360264
DH2023003251,2023-12-19,12,Q4,Tuesday,KH04247,Nam,25-34,Huế,Miền Trung,Web,COD,Làm đẹp & Sức khỏe,1,309393,309393,0.0,0,309393,25000,False,334393,5,False,4,,123508
DH2023005520,2023-12-20,12,Q4,Wednesday,KH05094,Nữ,25-34,Nha Trang,Miền Trung,App,Ví điện tử,Sách & Văn phòng,1,121755,121755,0.0,0,121755,30000,False,151755,3,False,4,,6526
DH2023004072,2023-12-20,12,Q4,Wednesday,KH03082,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,1,199620,199620,0.0,0,199620,20000,False,219620,2,False,5,,63840
DH2023002193,2023-12-20,12,Q4,Wednesday,KH03694,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Thời trang,1,260194,260194,0.0,0,260194,25000,False,285194,4,False,5,,84281
DH2023004633,2023-12-20,12,Q4,Wednesday,KH01139,Nữ,25-34,Nha Trang,Miền Trung,App,Trả góp,Thực phẩm,1,206220,206220,0.0,0,206220,30000,False,236220,4,False,5,,21555
DH2023004446,2023-12-20,12,Q4,Wednesday,KH02364,Nữ,45-54,Cần Thơ,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,314320,314320,0.0,0,314320,15000,False,329320,1,True,2,,-78580
DH2023004054,2023-12-20,12,Q4,Wednesday,KH02813,Nam,25-34,Hà Nội,Miền Bắc,App,COD,Thể thao,1,392607,392607,0.0,0,392607,20000,False,412607,2,False,5,,129190
DH2023004596,2023-12-20,12,Q4,Wednesday,KH04657,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,1,291784,291784,0.0,0,291784,20000,False,311784,2,False,5,,120056
DH2023004807,2023-12-20,12,Q4,Wednesday,KH00611,Nam,25-34,Hà Nội,Miền Bắc,Web,Ví điện tử,Thời trang,1,91391,91391,0.05,4569,86822,25000,False,111822,2,False,5,,11465
DH2023005279,2023-12-20,12,Q4,Wednesday,KH01459,Nam,55+,Hải Phòng,Miền Bắc,App,Ví điện tử,Đồ chơi & Trẻ em,1,302625,302625,0.0,0,302625,20000,False,322625,3,False,4,,101050
DH2023003948,2023-12-20,12,Q4,Wednesday,KH00525,Nam,45-54,Huế,Miền Trung,App,Ví điện tử,Điện tử,1,1313050,1313050,0.0,0,1313050,0,True,1313050,5,False,5,,157566
DH2023007038,2023-12-20,12,Q4,Wednesday,KH02512,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,2,415431,830862,0.05,41543,789319,0,True,789319,3,False,5,,378873
DH2023004317,2023-12-20,12,Q4,Wednesday,KH00051,Nữ,25-34,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Làm đẹp & Sức khỏe,1,233272,233272,0.0,0,233272,20000,False,253272,2,False,5,,91970
DH2023004943,2023-12-20,12,Q4,Wednesday,KH02268,Nữ,45-54,Hà Nội,Miền Bắc,Web,Trả góp,Nhà cửa & Bếp,1,789460,789460,0.05,39473,749987,0,True,749987,3,False,4,,262495
DH2023004870,2023-12-20,12,Q4,Wednesday,KH02578,Nam,18-24,Vũng Tàu,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,280165,280165,0.0,0,280165,20000,False,300165,2,False,5,,92066
DH2023000904,2023-12-20,12,Q4,Wednesday,KH01816,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thời trang,1,421821,421821,0.0,0,421821,20000,False,441821,3,False,5,,157164
DH2023000938,2023-12-20,12,Q4,Wednesday,KH04916,Nam,45-54,Hà Nội,Miền Bắc,App,COD,Điện tử,2,4070873,8141746,0.0,0,8141746,0,True,8141746,2,False,5,,977009
DH2023005550,2023-12-20,12,Q4,Wednesday,KH00623,Nữ,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Thể thao,1,449785,449785,0.1,44978,404807,25000,False,429807,2,False,4,,128826
DH2023003588,2023-12-20,12,Q4,Wednesday,KH00158,Nam,25-34,Hà Nội,Miền Bắc,Web,Ví điện tử,Điện tử,1,3139441,3139441,0.0,0,3139441,0,True,3139441,2,False,5,,376732
DH2023005871,2023-12-20,12,Q4,Wednesday,KH03049,Nam,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,168116,168116,0.1,16811,151305,20000,False,171305,2,False,5,,52626
DH2023005696,2023-12-20,12,Q4,Wednesday,KH01347,Nữ,18-24,Đà Nẵng,Miền Trung,App,COD,Thời trang,1,454240,454240,0.0,0,454240,25000,False,479240,5,False,5,,165780
DH2023003208,2023-12-20,12,Q4,Wednesday,KH00483,Nam,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,207000,207000,0.0,0,207000,30000,False,237000,2,False,5,,56940
DH2023003425,2023-12-21,12,Q4,Thursday,KH00495,Nam,25-34,Hải Phòng,Miền Bắc,App,Ví điện tử,Thời trang,2,324657,649314,0.0,0,649314,0,True,649314,3,False,4,,272711
DH2023004041,2023-12-21,12,Q4,Thursday,KH00683,Nam,25-34,Hồ Chí Minh,Miền Nam,Web,COD,Làm đẹp & Sức khỏe,2,251819,503638,0.0,0,503638,0,True,503638,3,False,4,,241746
DH2023002199,2023-12-21,12,Q4,Thursday,KH04694,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Sách & Văn phòng,1,147962,147962,0.0,0,147962,25000,False,172962,2,False,4,,19388
DH2023006413,2023-12-21,12,Q4,Thursday,KH01431,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,2,281535,563070,0.0,0,563070,0,True,563070,2,False,4,,270273
DH2023005338,2023-12-21,12,Q4,Thursday,KH01082,Nam,45-54,Bình Dương,Miền Nam,App,Ví điện tử,Thể thao,1,507151,507151,0.0,0,507151,0,True,507151,2,False,4,,192717
DH2023006634,2023-12-21,12,Q4,Thursday,KH00020,Nữ,35-44,Đà Nẵng,Miền Trung,App,COD,Nhà cửa & Bếp,1,598402,598402,0.1,59840,538562,0,True,538562,3,False,5,,188496
DH2023006533,2023-12-21,12,Q4,Thursday,KH02775,Nữ,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Sách & Văn phòng,1,115138,115138,0.0,0,115138,30000,False,145138,2,False,4,,4541
DH2023005593,2023-12-21,12,Q4,Thursday,KH01691,Nữ,35-44,Vũng Tàu,Miền Nam,App,COD,Thời trang,1,279234,279234,0.0,0,279234,15000,False,294234,2,False,4,,102278
DH2023006870,2023-12-21,12,Q4,Thursday,KH00552,Nam,25-34,Vũng Tàu,Miền Nam,App,Ví điện tử,Đồ chơi & Trẻ em,1,36143,36143,0.05,1807,34336,15000,False,49336,2,False,5,,-1266
DH2023003740,2023-12-21,12,Q4,Thursday,KH00564,Nam,25-34,Đà Nẵng,Miền Trung,App,COD,Điện tử,1,2883908,2883908,0.0,0,2883908,0,True,2883908,4,False,4,,346068
DH2023001368,2023-12-21,12,Q4,Thursday,KH02675,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thực phẩm,1,202680,202680,0.0,0,202680,15000,False,217680,1,False,5,,35670
DH2023006703,2023-12-21,12,Q4,Thursday,KH02451,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Điện tử,1,660314,660314,0.1,66031,594283,0,True,594283,2,False,5,,71313
DH2023001632,2023-12-21,12,Q4,Thursday,KH03180,Nữ,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Sách & Văn phòng,1,128768,128768,0.05,6438,122330,20000,False,142330,3,False,4,,16699
DH2023007518,2023-12-21,12,Q4,Thursday,KH00721,Nam,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,1,174727,174727,0.05,8736,165991,20000,False,185991,3,False,5,,49716
DH2023005870,2023-12-21,12,Q4,Thursday,KH02299,Nam,35-44,Hồ Chí Minh,Miền Nam,Facebook,Thẻ ngân hàng,Thời trang,1,253144,253144,0.0,0,253144,20000,False,273144,2,False,5,,86320
DH2023005258,2023-12-21,12,Q4,Thursday,KH03353,Nữ,35-44,Hồ Chí Minh,Miền Nam,Web,Ví điện tử,Sách & Văn phòng,1,173787,173787,0.0,0,173787,20000,False,193787,1,False,5,,32136
DH2023004476,2023-12-21,12,Q4,Thursday,KH05075,Nữ,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Nhà cửa & Bếp,2,478823,957646,0.0,0,957646,0,True,957646,3,True,1,,-239411
DH2023003626,2023-12-21,12,Q4,Thursday,KH01367,Nữ,35-44,Cần Thơ,Miền Nam,App,Ví điện tử,Điện tử,1,3035675,3035675,0.05,151783,2883892,0,True,2883892,2,False,5,,346067
DH2023004690,2023-12-21,12,Q4,Thursday,KH01949,Nam,25-34,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Làm đẹp & Sức khỏe,1,159666,159666,0.05,7983,151683,15000,False,166683,1,False,5,,57807
DH2023002646,2023-12-21,12,Q4,Thursday,KH00346,Nam,18-24,Hà Nội,Miền Bắc,App,COD,Điện tử,3,2747998,8243994,0.0,0,8243994,0,True,8243994,2,False,5,,989279
DH2023006210,2023-12-21,12,Q4,Thursday,KH04796,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Thời trang,1,364848,364848,0.0,0,364848,20000,False,384848,2,True,3,,-91212
DH2023003333,2023-12-21,12,Q4,Thursday,KH04762,Nam,18-24,Hồ Chí Minh,Miền Nam,App,COD,Thời trang,1,370623,370623,0.05,18531,352092,25000,False,377092,2,True,2,,-88023
DH2023002947,2023-12-22,12,Q4,Friday,KH02016,Nam,25-34,Huế,Miền Trung,App,Ví điện tử,Điện tử,1,4239471,4239471,0.1,423947,3815524,0,True,3815524,4,False,5,,457862
DH2023003077,2023-12-22,12,Q4,Friday,KH03232,Nam,25-34,Bình Dương,Miền Nam,Zalo Shop,COD,Điện tử,1,2774403,2774403,0.0,0,2774403,0,True,2774403,2,False,5,,332928
DH2023007602,2023-12-22,12,Q4,Friday,KH02635,Nam,35-44,Hồ Chí Minh,Miền Nam,App,Ví điện tử,Thể thao,1,559798,559798,0.1,55979,503819,0,True,503819,3,False,4,,191451
DH2023005331,2023-12-22,12,Q4,Friday,KH03481,Nữ,25-34,Hà Nội,Miền Bắc,App,Ví điện tử,Đồ chơi & Trẻ em,2,354210,708420,0.0,0,708420,0,True,708420,1,False,5,,283368
DH2023006418,2023-12-22,12,Q4,Friday,KH03507,Nữ,55+,Biên Hòa,Miền Nam,Shopee Link,Ví điện tử,Thực phẩm,1,146297,146297,0.0,0,146297,15000,False,161297,3,False,5,,21574
DH2023007907,2023-12-22,12,Q4,Friday,KH02375,Nam,35-44,Vũng Tàu,Miền Nam,Web,Trả góp,Sách & Văn phòng,1,115364,115364,0.0,0,115364,20000,False,135364,2,False,5,,14609
DH2023001581,2023-12-22,12,Q4,Friday,KH02320,Nam,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Thực phẩm,1,87881,87881,0.15,13182,74699,20000,False,94699,3,False,5,,-1326
DH2023000728,2023-12-22,12,Q4,Friday,KH02798,Nữ,45-54,Hà Nội,Miền Bắc,App,Ví điện tử,Thời trang,2,352032,704064,0.0,0,704064,0,True,704064,3,False,4,,295706
DH2023001570,2023-12-22,12,Q4,Friday,KH04400,Nữ,35-44,Huế,Miền Trung,Zalo Shop,COD,Điện tử,2,2570966,5141932,0.0,0,5141932,0,True,5141932,3,False,4,,617031
DH2023001939,2023-12-22,12,Q4,Friday,KH01183,Nam,35-44,Hải Phòng,Miền Bắc,App,QR Code,Thời trang,1,376464,376464,0.0,0,376464,20000,False,396464,2,True,2,,-94116
DH2023001748,2023-12-22,12,Q4,Friday,KH03358,Nam,55+,Hà Nội,Miền Bắc,Web,COD,Điện tử,1,2392108,2392108,0.0,0,2392108,0,True,2392108,2,True,1,,-598027
DH2023001635,2023-12-22,12,Q4,Friday,KH00557,Nam,45-54,Hồ Chí Minh,Miền Nam,App,COD,Đồ chơi & Trẻ em,1,288123,288123,0.0,0,288123,15000,False,303123,1,False,5,,100249
DH2023002361,2023-12-22,12,Q4,Friday,KH00575,Nam,25-34,Hồ Chí Minh,Miền Nam,App,COD,Thực phẩm,1,128342,128342,0.0,0,128342,15000,False,143342,3,False,5,,17085
DH2023001388,2023-12-22,12,Q4,Friday,KH04021,Nữ,45-54,Hải Phòng,Miền Bắc,Web,COD,Làm đẹp & Sức khỏe,1,394337,394337,0.05,19716,374621,25000,False,399621,1,False,5,,154818
DH2023004597,2023-12-22,12,Q4,Friday,KH00282,Nam,18-24,Cần Thơ,Miền Nam,App,QR Code,Thể thao,2,430146,860292,0.0,0,860292,0,True,860292,2,False,4,,326910
DH2023003228,2023-12-22,12,Q4,Friday,KH03016,Nam,45-54,Biên Hòa,Miền Nam,App,COD,Làm đẹp & Sức khỏe,2,297451,594902,0.0,0,594902,0,True,594902,2,False,4,,285552
DH2023002686,2023-12-22,12,Q4,Friday,KH01840,Nữ,45-54,Hà Nội,Miền Bắc,Web,Trả góp,Nhà cửa & Bếp,1,505569,505569,0.0,0,505569,0,True,505569,2,True,1,,-126392
DH2023000745,2023-12-22,12,Q4,Friday,KH04256,Nam,35-44,Đà Nẵng,Miền Trung,App,Ví điện tử,Thể thao,1,428668,428668,0.0,0,428668,30000,False,458668,3,False,4,,132893
DH2023000832,2023-12-22,12,Q4,Friday,KH01615,Nam,35-44,Hà Nội,Miền Bắc,App,Ví điện tử,Đồ chơi & Trẻ em,2,289008,578016,0.0,0,578016,0,True,578016,2,False,5,,231206
DH2023003199,2023-12-22,12,Q4,Friday,KH04736,Nữ,25-34,Hà Nội,Miền Bắc,App,COD,Nhà cửa & Bếp,1,895834,895834,0.05,44791,851043,0,True,851043,1,False,4,,297865
DH2023005817,2023-12-22,12,Q4,Friday,KH04960,Nữ,25-34,Bình Dương,Miền Nam,App,Thẻ ngân hàng,Làm đẹp & Sức khỏe,1,277285,277285,0.0,0,277285,25000,False,302285,1,False,4,,108096
DH2023001859,2023-12-22,12,Q4,Friday,KH00581,Nam,25-34,Đà Nẵng,Miền Trung,Web,Ví điện tử,Nhà cửa & Bếp,1,651684,651684,0.15,97752,553932,0,True,553932,4,False,5,,193876
DH2023005115,2023-12-22,12,Q4,Friday,KH01243,Nữ,45-54,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,2,557271,1114542,0.0,0,1114542,0,True,1114542,2,False,4,,468107
DH2023004491,2023-12-23,12,Q4,Saturday,KH02430,Nữ,18-24,Biên Hòa,Miền Nam,App,COD,Đồ chơi & Trẻ em,2,243518,487036,0.1,48703,438333,15000,False,453333,2,False,5,,160333
DH2023004273,2023-12-23,12,Q4,Saturday,KH02221,Nữ,18-24,Hồ Chí Minh,Miền Nam,App,Thẻ ngân hàng,Thời trang,2,374573,749146,0.05,37457,711689,0,True,711689,2,False,5,,298909
DH2023007786,2023-12-23,12,Q4,Saturday,KH00022,Nữ,45-54,Cần Thơ,Miền Nam,Web,Trả góp,Làm đẹp & Sức khỏe,1,187312,187312,0.0,0,187312,15000,False,202312,2,True,1,,-46828
DH2023002881,2023-12-23,12,Q4,Saturday,KH01824,Nam,25-34,Hà Nội,Miền Bắc,App,Thẻ ngân hàng,Thể thao,1,316043,316043,0.0,0,316043,25000,False,341043,2,False,5,,95096
DH2023002374,2023-12-23,12,Q4,Saturday,KH05114,Nữ,18-24,Hà Nội,Miền Bắc,App,Ví điện tử,Điện tử,1,3437819,3437819,0.0,0,3437819,0,True,3437819,3,False,5,,412538
DH2023000094,2023-12-23,12,Q4,Saturday,KH03570,Nữ,55+,Huế,Miền Trung,App,COD,Nhà cửa & Bếp,1,435172,435172,0.05,21758,413414,30000,False,443414,4,False,4,,114694
DH2023002289,2023-12-23,12,Q4,Saturday,KH04744,Nam,35-44,Hồ Chí Minh,Miền Nam,Web,COD,Thời trang,1,287446,287446,0.1,28744,258702,15000,False,273702,2,False,4,,93654
DH2023006314,2023-12-23,12,Q4,Saturday,KH03432,Nữ,35-44,Hồ Chí Minh,Miền Nam,App,COD,Làm đẹp & Sức khỏe,2,334278,668556,0.05,33427,635129,0,True,635129,4,False,4,,304861
DH2023002372,2023-12-23,12,Q4,Saturday,KH00053,Nam,35-44,Hà Nội,Miền Bắc,App,COD,Làm đẹp & Sức khỏe,3,305770,917310,0.0,0,917310,0,True,917310,1,False,5,,440308
DH2023005988,2023-12-23,12,Q4,Saturday,KH00367,Nữ,25-34,Cần Thơ,Miền Nam,App,Ví điện tử,Điện tử,1,1466815,1466815,0.0,0,1466815,0,True,1466815,2,False,4,,176017
DH2023004392,2023-12-23,12,Q4,Saturday,KH01978,Nữ,18-24,Cần Thơ,Miền Nam,App,Trả góp,Sách & Văn phòng,1,137886,137886,0.05,6894,130992,15000,False,145992,3,False,5,,24297
DH2023006056,2023-12-23,12,Q4,Saturday,KH03900,Nam,25-34,Nha Trang,Miền Trung,App,Ví điện tử,Thể thao,2,427288,854576,0.05,42728,811848,0,True,811848,3,False,3,,308502
DH2023001331,2023-12-23,12,Q4,Saturday,KH02016,Nam,25-34,Hà Nội,Miền Bắc,App,QR Code,Điện tử,2,3428542,6857084,0.05,342854,6514230,0,True,6514230,2,False,4,,781707
DH2023006367,2023-12-23,12,Q4,Saturday,KH02982,Nữ,25-34,Hải Phòng,Miền Bắc,Zalo Shop,Thẻ ngân hàng,Nhà cửa & Bếp,2,694273,1388546,0.0,0,1388546,0,True,1388546,2,True,3,,-347136
